TIMESTAMP_START,TIMESTAMP_END,TA_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,RH,TS_F_MDS_1,LE_F_MDS,H_F_MDS
2.00E+11,2.00E+11,-3.18,286.21,0.621,99.683,0.008,7.759,87.15,-0.01,16.9836,-29.4733
2.00E+11,2.00E+11,-3.31,286.21,0.585,99.742,0.008,7.642,87.77,-0.01,20.3954,-0.934512
2.00E+11,2.00E+11,-3.49,286.21,0.561,99.8,0.008,7.525,88.11,-0.01,24.0155,4.26692
2.00E+11,2.00E+11,-3.7,271.344,0.55,99.858,0.004,7.407,88.16,-0.01,29.7389,12.3778
2.00E+11,2.00E+11,-3.83,271.344,0.574,99.903,0.004,7.318,87.53,0,39.2394,20.1784
2.00E+11,2.00E+11,-3.88,271.344,0.631,99.948,0.004,7.229,86.23,0,43.3913,32.0514
2.00E+11,2.00E+11,-4.1,271.344,0.695,99.992,0.004,7.14,84.59,0,49.071,38.9447
2.00E+11,2.00E+11,-4.51,271.344,0.76,100.037,0.004,7.051,82.61,0,57.7569,47.3485
2.00E+11,2.00E+11,-4.82,271.344,0.823,100.081,0.004,6.962,80.73,-0.01,44.6161,56.4648
2.00E+11,2.00E+11,-5.01,262.836,0.886,100.126,0,6.873,78.95,-0.01,46.8346,16.3437
2.00E+11,2.00E+11,-5.21,262.836,0.916,100.16,0,6.847,77.91,-0.01,46.7985,14.6668
2.00E+11,2.00E+11,-5.43,262.836,0.913,100.194,0,6.821,77.62,-0.01,50.039,19.2188
2.00E+11,2.00E+11,-5.62,262.836,0.912,100.228,0,6.795,77.31,-0.01,50.9129,20.7486
2.00E+11,2.00E+11,-5.81,262.836,0.912,100.262,0,6.769,76.97,-0.01,53.398,25.3034
2.00E+11,2.00E+11,-5.86,262.836,0.931,100.296,0,6.743,76.41,-0.01,54.6943,31.2163
2.00E+11,2.00E+11,-5.76,257.018,0.969,100.33,0,6.717,75.64,-0.01,56.4185,33.8767
2.00E+11,2.00E+11,-5.7,257.018,1.001,100.343,0,6.743,74.94,-0.01,58.126,34.9884
2.00E+11,2.00E+11,-5.68,257.018,1.027,100.356,0,6.768,74.32,-0.01,62.0363,33.4282
2.00E+11,2.00E+11,-5.62,257.018,1.061,100.369,0,6.794,73.59,0,62.004,28.4436
2.00E+11,2.00E+11,-5.53,257.018,1.102,100.381,0,6.82,72.77,0,64.2597,23.5417
2.00E+11,2.00E+11,-5.5,257.018,1.11,100.394,0,6.845,72.63,0.01,66.8337,22.5833
2.00E+11,2.00E+11,-5.55,239.805,1.084,100.407,0,6.871,73.16,0.01,63.7406,18.1623
2.00E+11,2.00E+11,-5.6,239.805,1.088,100.421,0,6.657,72.97,0,61.6011,14.0654
2.00E+11,2.00E+11,-5.65,239.805,1.121,100.434,0,6.444,72.05,0,59.6507,9.47713
2.00E+11,2.00E+11,-5.75,239.805,1.093,100.447,0,6.23,72.53,0,53.7917,1.15895
2.00E+11,2.00E+11,-5.88,239.805,1.008,100.46,0,6.017,74.41,0,46.5439,-9.4329
2.00E+11,2.00E+11,-6.03,239.805,0.945,100.474,0,5.803,75.74,-0.01,41.3802,-16.5636
2.00E+11,2.00E+11,-6.2,225.763,0.903,100.487,0,5.59,76.51,-0.01,16.9836,-29.4733
2.00E+11,2.00E+11,-6.36,225.763,0.881,100.492,0,5.635,76.8,-0.01,17.3126,-29.8806
2.00E+11,2.00E+11,-6.54,225.763,0.876,100.498,0,5.68,76.61,-0.02,17.3126,-29.8806
2.00E+11,2.00E+11,-6.63,225.763,0.857,100.503,0,5.725,76.95,-0.02,17.6257,-30.2096
2.00E+11,2.00E+11,-6.64,225.763,0.825,100.509,0,5.77,77.81,-0.02,17.9399,-30.4649
2.00E+11,2.00E+11,-6.57,225.763,0.805,100.514,0,5.816,78.46,-0.02,18.3713,-30.6705
2.00E+11,2.00E+11,-6.4,233.914,0.799,100.52,0,5.861,78.9,-0.03,18.3713,-30.6756
2.00E+11,2.00E+11,-6.23,233.914,0.805,100.518,0,6.018,79.02,-0.04,18.8425,-30.6035
2.00E+11,2.00E+11,-6.05,233.914,0.823,100.516,0,6.175,78.83,-0.04,19.323,-30.5788
2.00E+11,2.00E+11,-6.02,233.914,0.84,100.515,0,6.332,78.46,-0.04,19.8011,-30.7144
2.00E+11,2.00E+11,-6.13,233.914,0.853,100.513,0,6.489,77.93,-0.06,20.3235,-30.8726
2.00E+11,2.00E+11,-6.21,233.914,0.865,100.512,0,6.646,77.48,-0.07,20.8294,-31.2094
2.00E+11,2.00E+11,-6.25,234.651,0.877,100.51,0,6.803,77.09,-0.07,20.8294,-31.4157
2.00E+11,2.00E+11,-6.24,234.651,0.89,100.506,0,6.815,76.78,-0.07,20.8294,-31.6074
2.00E+11,2.00E+11,-6.18,234.651,0.903,100.503,0,6.827,76.54,-0.09,20.8294,-31.7306
2.00E+11,2.00E+11,-6.09,234.651,0.924,100.499,0,6.839,76.17,-0.1,21.3569,-31.8136
2.00E+11,2.00E+11,-5.96,234.651,0.952,100.495,0,6.851,75.69,-0.1,21.3569,-31.9044
2.00E+11,2.00E+11,-5.89,234.651,0.959,100.492,0,6.863,75.64,-0.11,21.9282,-31.9908
2.00E+11,2.00E+11,-5.86,247.653,0.946,100.488,0,6.875,76.03,-0.11,21.9282,-31.9534
2.00E+11,2.00E+11,-5.86,247.653,0.927,100.485,0,6.877,76.51,-0.12,21.9282,-31.8981
2.00E+11,2.00E+11,-5.88,247.653,0.903,100.483,0,6.879,77.09,-0.13,21.9282,-31.8981
2.00E+11,2.00E+11,-5.88,247.653,0.891,100.48,0,6.88,77.38,-0.14,21.9282,-31.8981
2.00E+11,2.00E+11,-5.86,247.653,0.893,100.478,0,6.882,77.38,-0.14,22.8794,-22.5686
2.00E+11,2.00E+11,-5.84,247.653,0.882,100.475,0,6.883,77.67,-0.14,25.2721,-21.0698
2.00E+11,2.00E+11,-5.82,246.742,0.861,100.472,0.015,6.885,78.25,-0.13,26.654,-14.6108
2.00E+11,2.00E+11,-5.81,246.742,0.87,100.483,0.015,6.98,78.03,-0.13,31.8778,-5.95701
2.00E+11,2.00E+11,-5.79,246.742,0.912,100.494,0.015,7.074,77.02,-0.14,35.3777,3.66714
2.00E+11,2.00E+11,-5.76,246.742,0.946,100.504,0.015,7.169,76.2,-0.14,40.6135,7.36537
2.00E+11,2.00E+11,-5.71,246.742,0.975,100.515,0.015,7.264,75.57,-0.15,46.8762,13.6049
2.00E+11,2.00E+11,-5.63,246.742,0.985,100.526,0.015,7.358,75.47,-0.15,50.5432,15.9348
2.00E+11,2.00E+11,-5.53,238.557,0.975,100.536,0.025,7.453,75.91,-0.15,53.4153,14.5501
2.00E+11,2.00E+11,-5.44,238.557,0.981,100.545,0.025,7.544,75.93,-0.15,54.712,10.644
2.00E+11,2.00E+11,-5.37,238.557,1.002,100.553,0.025,7.635,75.55,-0.15,60.4373,16.2355
2.00E+11,2.00E+11,-5.37,238.557,1,100.561,0.025,7.726,75.59,-0.16,60.6459,17.0527
2.00E+11,2.00E+11,-5.45,238.557,0.974,100.569,0.025,7.817,76.08,-0.18,65.6173,22.4157
2.00E+11,2.00E+11,-5.3,238.557,0.99,100.577,0.025,7.907,75.96,-0.18,67.2654,30.635
2.00E+11,2.00E+11,-4.91,233.616,1.051,100.585,0.004,7.998,75.23,-0.16,71.1871,34.8226
2.00E+11,2.00E+11,-4.76,233.616,1.054,100.599,0.004,7.703,75.43,-0.15,74.6838,36.4842
2.00E+11,2.00E+11,-4.84,233.616,1,100.613,0.004,7.407,76.54,-0.15,80.1563,34.9316
2.00E+11,2.00E+11,-5.07,233.616,0.927,100.627,0.004,7.111,77.89,-0.16,76.9752,28.2786
2.00E+11,2.00E+11,-5.46,233.616,0.835,100.64,0.004,6.815,79.48,-0.17,79.1375,21.9785
2.00E+11,2.00E+11,-5.85,233.616,0.812,100.654,0.004,6.519,79.43,-0.18,80.5384,19.9978
2.00E+11,2.00E+11,-6.22,221.006,0.854,100.668,0.001,6.223,77.74,-0.2,75.0496,14.5365
2.00E+11,2.00E+11,-6.59,221.006,0.861,100.689,0.001,5.877,76.92,-0.23,72.5221,9.88945
2.00E+11,2.00E+11,-6.95,221.006,0.836,100.71,0.001,5.53,76.97,-0.25,71.4402,5.2389
2.00E+11,2.00E+11,-7.33,221.006,0.77,100.731,0.001,5.183,78.15,-0.28,64.6324,-4.50753
2.00E+11,2.00E+11,-7.74,221.006,0.667,100.752,0.001,4.836,80.47,-0.29,57.4069,-16.5561
2.00E+11,2.00E+11,-8.05,221.006,0.595,100.773,0.001,4.489,82.13,-0.31,21.9282,-31.8981
2.00E+11,2.00E+11,-8.26,211.257,0.553,100.794,0,4.142,83.14,-0.33,21.9282,-31.8981
2.00E+11,2.00E+11,-8.48,211.257,0.514,100.807,0,4.057,84.06,-0.34,21.6513,-31.4908
2.00E+11,2.00E+11,-8.7,211.257,0.479,100.821,0,3.973,84.88,-0.35,21.709,-30.9346
2.00E+11,2.00E+11,-8.91,211.257,0.458,100.834,0,3.889,85.29,-0.35,21.969,-30.254
2.00E+11,2.00E+11,-9.11,211.257,0.451,100.848,0,3.804,85.29,-0.36,22.141,-29.9951
2.00E+11,2.00E+11,-9.26,211.257,0.441,100.861,0,3.72,85.44,-0.37,22.0683,-29.5033
2.00E+11,2.00E+11,-9.35,199.869,0.43,100.875,0,3.635,85.72,-0.38,21.4888,-28.7519
2.00E+11,2.00E+11,-9.34,199.869,0.447,100.878,0,3.488,85.17,-0.39,21.3732,-28.2848
2.00E+11,2.00E+11,-9.21,199.869,0.494,100.881,0,3.341,83.77,-0.4,21.4415,-27.9682
2.00E+11,2.00E+11,-9.2,199.869,0.506,100.884,0,3.193,83.38,-0.4,21.1845,-27.351
2.00E+11,2.00E+11,-9.31,199.869,0.483,100.887,0,3.046,84.01,-0.41,20.7912,-26.5524
2.00E+11,2.00E+11,-9.43,199.869,0.491,100.89,0,2.899,83.58,-0.42,20.6033,-25.6239
2.00E+11,2.00E+11,-9.57,187.642,0.53,100.893,0,2.751,82.08,-0.43,20.5323,-24.4091
2.00E+11,2.00E+11,-9.63,187.642,0.532,100.885,0,2.551,81.91,-0.44,20.594,-23.1896
2.00E+11,2.00E+11,-9.61,187.642,0.499,100.878,0,2.351,83.07,-0.45,20.5008,-22.0725
2.00E+11,2.00E+11,-9.88,187.642,0.44,100.871,0,2.151,84.76,-0.47,20.4832,-20.7133
2.00E+11,2.00E+11,-10.45,187.642,0.359,100.864,0,1.951,86.98,-0.49,20.3745,-19.8694
2.00E+11,2.00E+11,-10.9,187.642,0.319,100.856,0,1.751,88.02,-0.51,20.1617,-18.8744
2.00E+11,2.00E+11,-11.23,195.477,0.314,100.849,0,1.551,87.87,-0.53,19.7266,-18.131
2.00E+11,2.00E+11,-11.43,195.477,0.309,100.854,0,1.469,87.87,-0.54,19.0727,-17.5225
2.00E+11,2.00E+11,-11.5,195.477,0.304,100.86,0,1.387,88.02,-0.55,19.0727,-17.5225
2.00E+11,2.00E+11,-11.5,195.477,0.301,100.865,0,1.305,88.14,-0.55,17.9443,-17.0208
2.00E+11,2.00E+11,-11.43,195.477,0.3,100.87,0,1.223,88.23,-0.55,29.1567,-22.5879
2.00E+11,2.00E+11,-11.42,195.477,0.294,100.876,0,1.141,88.47,-0.54,30.7883,-24.7335
2.00E+11,2.00E+11,-11.47,201.129,0.283,100.881,0,1.059,88.86,-0.53,33.0089,-22.0901
2.00E+11,2.00E+11,-11.23,201.129,0.286,100.881,0,1.004,88.98,-0.52,38.0029,-14.8576
2.00E+11,2.00E+11,-10.69,201.129,0.302,100.881,0,0.948,88.84,-0.5,40.7919,-6.69907
2.00E+11,2.00E+11,-9.98,201.129,0.314,100.881,0,0.892,89.03,-0.47,49.071,-3.85928
2.00E+11,2.00E+11,-9.1,201.129,0.32,100.881,0,0.837,89.56,-0.44,57.7569,-0.770962
2.00E+11,2.00E+11,-8.36,201.129,0.352,100.881,0,0.781,89.17,-0.41,42.3221,-2.32907
2.00E+11,2.00E+11,-7.77,215.445,0.413,100.881,0,0.725,87.87,-0.38,42.4215,-8.40858
2.00E+11,2.00E+11,-7.32,215.445,0.472,100.87,0,0.888,86.62,-0.35,39.8888,-20.6117
2.00E+11,2.00E+11,-7,215.445,0.527,100.858,0,1.051,85.41,-0.34,39.4003,-19.5707
2.00E+11,2.00E+11,-6.73,215.445,0.607,100.847,0,1.215,83.55,-0.32,38.8248,-19.4718
2.00E+11,2.00E+11,-6.5,215.445,0.712,100.836,0,1.378,81.05,-0.3,39.4268,-13.366
2.00E+11,2.00E+11,-6.22,215.445,0.823,100.824,0,1.541,78.56,-0.28,40.0485,-3.39068
2.00E+11,2.00E+11,-5.91,228.996,0.939,100.813,0,1.704,76.1,-0.26,40.8725,-1.94272
2.00E+11,2.00E+11,-5.59,228.996,1.057,100.818,0,1.81,73.75,-0.24,41.785,-0.9637
2.00E+11,2.00E+11,-5.28,228.996,1.175,100.823,0,1.915,71.51,-0.23,45.5203,-0.45606
2.00E+11,2.00E+11,-5.11,228.996,1.283,100.828,0,2.021,69.29,-0.22,93.2237,-2.12762
2.00E+11,2.00E+11,-5.08,228.996,1.379,100.833,0,2.127,67.07,-0.22,99.3355,-5.11374
2.00E+11,2.00E+11,-5.17,228.996,1.434,100.838,0,2.233,65.53,-0.24,100.565,0.556204
2.00E+11,2.00E+11,-5.4,233.912,1.444,100.843,0,2.338,64.68,-0.27,94.8726,6.91436
2.00E+11,2.00E+11,-5.72,233.912,1.424,100.856,0,2.379,64.29,-0.32,90.251,9.57312
2.00E+11,2.00E+11,-6.14,233.912,1.376,100.87,0,2.419,64.36,-0.38,88.6898,6.81932
2.00E+11,2.00E+11,-6.75,233.912,1.208,100.883,0,2.46,67.21,-0.43,78.4982,1.28668
2.00E+11,2.00E+11,-7.54,233.912,0.942,100.896,0,2.5,72.83,-0.49,67.6347,-7.85084
2.00E+11,2.00E+11,-8.29,233.912,0.74,100.909,0,2.541,77.38,-0.54,16.4911,-16.1818
2.00E+11,2.00E+11,-9,225.185,0.592,100.923,0,2.581,80.85,-0.6,16.4911,-16.1818
2.00E+11,2.00E+11,-9.59,225.185,0.512,100.932,0,2.64,82.66,-0.66,14.9963,-15.6307
2.00E+11,2.00E+11,-10.06,225.185,0.489,100.94,0,2.7,82.81,-0.71,14.9963,-15.6307
2.00E+11,2.00E+11,-10.43,225.185,0.469,100.949,0,2.759,83.02,-0.76,14.6091,-15.6044
2.00E+11,2.00E+11,-10.68,225.185,0.452,100.958,0,2.818,83.31,-0.81,14.3783,-16.2095
2.00E+11,2.00E+11,-10.88,225.185,0.448,100.967,0,2.877,83.19,-0.84,14.0853,-16.8069
2.00E+11,2.00E+11,-11.03,226.42,0.457,100.976,0,2.936,82.66,-0.86,14.1112,-17.4959
2.00E+11,2.00E+11,-11.16,226.42,0.453,100.981,0,3.03,82.61,-0.88,13.2753,-17.8998
2.00E+11,2.00E+11,-11.28,226.42,0.437,100.987,0,3.124,83.05,-0.9,13.3552,-17.5327
2.00E+11,2.00E+11,-11.31,226.42,0.421,100.992,0,3.218,83.65,-0.93,13.0684,-16.6077
2.00E+11,2.00E+11,-11.25,226.42,0.403,100.997,0,3.312,84.42,-0.95,13.1951,-15.5054
2.00E+11,2.00E+11,-11.16,226.42,0.394,101.003,0,3.406,84.86,-0.98,13.168,-14.3636
2.00E+11,2.00E+11,-11.05,233.235,0.396,101.008,0,3.5,84.95,-1,13.7126,-13.3706
2.00E+11,2.00E+11,-10.87,233.235,0.401,101.005,0,3.531,84.98,-1.02,13.381,-13.1136
2.00E+11,2.00E+11,-10.62,233.235,0.41,101.002,0,3.561,84.93,-1.03,13.1947,-12.8476
2.00E+11,2.00E+11,-10.5,233.235,0.405,100.999,0,3.592,85.24,-1.04,12.5993,-12.3788
2.00E+11,2.00E+11,-10.49,233.235,0.387,100.997,0,3.622,85.92,-1.05,12.9582,-10.3959
2.00E+11,2.00E+11,-10.56,233.235,0.365,100.994,0,3.653,86.64,-1.05,14.475,-8.87361
2.00E+11,2.00E+11,-10.7,231.648,0.34,100.991,0,3.684,87.41,-1.06,15.0296,-7.93931
2.00E+11,2.00E+11,-10.73,231.648,0.331,100.997,0,3.661,87.73,-1.08,12.4321,-23.7792
2.00E+11,2.00E+11,-10.66,231.648,0.337,101.003,0,3.638,87.58,-1.1,12.4321,-23.7792
2.00E+11,2.00E+11,-10.55,231.648,0.342,101.008,0,3.616,87.51,-1.11,12.4321,-23.7792
2.00E+11,2.00E+11,-10.41,231.648,0.346,101.014,0,3.593,87.51,-1.11,12.5718,-23.8705
2.00E+11,2.00E+11,-10.36,231.648,0.365,101.02,0,3.57,86.86,-1.1,24.0155,4.26692
2.00E+11,2.00E+11,-10.41,220.601,0.399,101.026,0,3.548,85.56,-1.08,29.7389,12.3778
2.00E+11,2.00E+11,-10.35,220.601,0.429,101.028,0,3.613,84.57,-1.05,39.2394,20.1784
2.00E+11,2.00E+11,-10.18,220.601,0.454,101.03,0,3.678,83.89,-1.01,43.3913,32.0514
2.00E+11,2.00E+11,-9.81,220.601,0.5,101.032,0,3.743,82.76,-0.97,49.071,38.9447
2.00E+11,2.00E+11,-9.26,220.601,0.571,101.034,0,3.808,81.17,-0.92,57.7569,47.3485
2.00E+11,2.00E+11,-8.76,220.601,0.652,101.036,0,3.873,79.31,-0.88,44.6161,56.4648
2.00E+11,2.00E+11,-8.32,202.314,0.744,101.038,0,3.938,77.19,-0.83,46.8346,16.3437
2.00E+11,2.00E+11,-8.04,202.314,0.809,101.043,0,4.041,75.74,-0.79,46.7985,14.6668
2.00E+11,2.00E+11,-7.92,202.314,0.842,101.048,0,4.143,74.97,-0.75,50.039,19.2188
2.00E+11,2.00E+11,-7.79,202.314,0.893,101.054,0,4.246,73.74,-0.74,50.9129,20.7486
2.00E+11,2.00E+11,-7.64,202.314,0.961,101.059,0,4.349,72.05,-0.75,53.398,25.3034
2.00E+11,2.00E+11,-7.62,202.314,0.986,101.064,0,4.451,71.37,-0.72,54.6943,31.2163
2.00E+11,2.00E+11,-7.71,202.21,0.968,101.07,0,4.554,71.71,-0.67,56.4185,33.8767
2.00E+11,2.00E+11,-7.75,202.21,0.966,101.071,0,4.707,71.69,-0.65,58.126,34.9884
2.00E+11,2.00E+11,-7.71,202.21,0.982,101.073,0,4.859,71.3,-0.67,62.0363,33.4282
2.00E+11,2.00E+11,-7.83,202.21,0.962,101.074,0,5.012,71.62,-0.71,62.004,28.4436
2.00E+11,2.00E+11,-8.1,202.21,0.908,101.075,0,5.165,72.63,-0.78,64.2597,23.5417
2.00E+11,2.00E+11,-8.08,202.21,0.9,101.077,0,5.318,72.92,-0.82,66.8337,22.5833
2.00E+11,2.00E+11,-7.75,198.288,0.939,101.078,0,5.47,72.48,-0.81,63.7406,18.1623
2.00E+11,2.00E+11,-7.59,198.288,0.958,101.088,0,5.387,72.27,-0.83,61.6011,14.0654
2.00E+11,2.00E+11,-7.61,198.288,0.956,101.098,0,5.303,72.27,-0.89,59.6507,9.47713
2.00E+11,2.00E+11,-7.79,198.288,0.912,101.108,0,5.219,73.18,-0.94,53.7917,1.15895
2.00E+11,2.00E+11,-8.12,198.288,0.828,101.118,0,5.135,75.02,-0.98,46.5439,-9.4329
2.00E+11,2.00E+11,-8.28,198.288,0.783,101.128,0,5.051,76.08,-1.02,12.5718,-23.8705
2.00E+11,2.00E+11,-8.25,196.803,0.775,101.137,0,4.968,76.37,-1.06,12.5718,-23.8705
2.00E+11,2.00E+11,-8.25,196.803,0.766,101.142,0,4.996,76.66,-1.06,12.4762,-24.0119
2.00E+11,2.00E+11,-8.26,196.803,0.756,101.146,0,5.025,76.95,-1.04,12.4241,-24.0244
2.00E+11,2.00E+11,-8.14,196.803,0.768,101.15,0,5.054,76.8,-1.04,12.274,-24.0657
2.00E+11,2.00E+11,-7.88,196.803,0.803,101.154,0,5.083,76.22,-1.08,12.1635,-24.0841
2.00E+11,2.00E+11,-7.77,196.803,0.81,101.159,0,5.112,76.2,-1.1,12.0715,-24.0611
2.00E+11,2.00E+11,-7.81,218.961,0.79,101.163,0,5.14,76.73,-1.1,12.0294,-24.0901
2.00E+11,2.00E+11,-7.89,218.961,0.771,101.161,0,5.127,77.16,-1.09,12.0343,-24.0105
2.00E+11,2.00E+11,-8.01,218.961,0.752,101.158,0,5.113,77.5,-1.07,12.0273,-23.8714
2.00E+11,2.00E+11,-7.95,218.961,0.765,101.156,0,5.099,77.23,-1.05,12.1025,-23.7022
2.00E+11,2.00E+11,-7.72,218.961,0.808,101.154,0,5.085,76.37,-1.02,12.1089,-23.6201
2.00E+11,2.00E+11,-7.41,218.961,0.85,101.151,0,5.071,75.74,-0.97,12.0503,-23.5514
2.00E+11,2.00E+11,-7.02,243.965,0.89,101.149,0,5.057,75.35,-0.9,12.0891,-23.3803
2.00E+11,2.00E+11,-6.64,243.965,0.934,101.153,0,5.017,74.87,-0.85,12.1496,-23.1338
2.00E+11,2.00E+11,-6.29,243.965,0.982,101.156,0,4.976,74.29,-0.82,12.2885,-22.8898
2.00E+11,2.00E+11,-5.97,243.965,1.014,101.16,0,4.935,74.08,-0.79,12.4259,-22.6632
2.00E+11,2.00E+11,-5.7,243.965,1.03,101.163,0,4.894,74.22,-0.76,12.4259,-22.4385
2.00E+11,2.00E+11,-5.46,243.965,1.044,101.167,0,4.853,74.34,-0.73,12.5722,-22.2887
2.00E+11,2.00E+11,-5.25,255.063,1.057,101.17,0,4.813,74.44,-0.71,12.5722,-22.2887
2.00E+11,2.00E+11,-5.11,255.063,1.054,101.187,0,4.758,74.77,-0.69,12.5722,-22.2887
2.00E+11,2.00E+11,-5.06,255.063,1.034,101.204,0,4.703,75.35,-0.68,12.5722,-22.2887
2.00E+11,2.00E+11,-5,255.063,1.008,101.221,0,4.648,76.08,-0.65,12.5722,-22.2887
2.00E+11,2.00E+11,-4.93,255.063,0.976,101.237,0,4.593,76.95,-0.62,12.5722,-22.2887
2.00E+11,2.00E+11,-4.85,255.063,0.959,101.254,0,4.539,77.5,-0.6,25.2721,-21.0698
2.00E+11,2.00E+11,-4.77,266.868,0.954,101.271,0,4.484,77.74,-0.58,26.654,-14.6108
2.00E+11,2.00E+11,-4.64,266.868,0.917,101.291,0,4.403,78.83,-0.56,31.8778,-5.95701
2.00E+11,2.00E+11,-4.46,266.868,0.844,101.311,0,4.322,80.76,-0.54,35.3777,3.66714
2.00E+11,2.00E+11,-4.32,266.868,0.73,101.33,0,4.24,83.55,-0.5,40.6135,7.36537
2.00E+11,2.00E+11,-4.21,266.868,0.572,101.35,0,4.159,87.22,-0.47,46.8762,13.6049
2.00E+11,2.00E+11,-4.11,266.868,0.514,101.37,0,4.078,88.59,-0.43,50.5432,15.9348
2.00E+11,2.00E+11,-4.03,283.75,0.559,101.39,0,3.997,87.68,-0.38,53.4153,14.5501
2.00E+11,2.00E+11,-3.81,283.75,0.635,101.41,0,4.037,86.23,-0.34,54.712,10.644
2.00E+11,2.00E+11,-3.44,283.75,0.746,101.43,0,4.077,84.25,-0.31,60.4373,16.2355
2.00E+11,2.00E+11,-3.1,283.75,0.83,101.451,0,4.117,82.93,-0.27,60.6459,17.0527
2.00E+11,2.00E+11,-2.77,283.75,0.884,101.471,0,4.156,82.25,-0.25,65.6173,22.4157
2.00E+11,2.00E+11,-2.54,283.75,0.905,101.491,0,4.196,82.15,-0.23,67.2654,30.635
2.00E+11,2.00E+11,-2.4,294.608,0.889,101.512,0.023,4.236,82.64,-0.22,71.1871,34.8226
2.00E+11,2.00E+11,-2.3,294.608,0.877,101.521,0.023,4.117,83,-0.21,74.6838,36.4842
2.00E+11,2.00E+11,-2.24,294.608,0.869,101.529,0.023,3.997,83.24,-0.2,80.1563,34.9316
2.00E+11,2.00E+11,-2.21,294.608,0.864,101.538,0.023,3.877,83.36,-0.2,76.9752,28.2786
2.00E+11,2.00E+11,-2.2,294.608,0.865,101.547,0.023,3.758,83.36,-0.19,79.1375,21.9785
2.00E+11,2.00E+11,-2.23,294.608,0.848,101.556,0.023,3.638,83.65,-0.19,80.5384,19.9978
2.00E+11,2.00E+11,-2.32,290.784,0.813,101.565,0.016,3.519,84.23,-0.2,75.0496,14.5365
2.00E+11,2.00E+11,-2.37,290.784,0.795,101.581,0.016,3.312,84.52,-0.2,72.5221,9.88945
2.00E+11,2.00E+11,-2.37,290.784,0.795,101.597,0.016,3.106,84.52,-0.2,71.4402,5.2389
2.00E+11,2.00E+11,-2.42,290.784,0.771,101.614,0.016,2.9,84.93,-0.21,64.6324,-4.50753
2.00E+11,2.00E+11,-2.51,290.784,0.724,101.63,0.016,2.694,85.75,-0.22,57.4069,-16.5561
2.00E+11,2.00E+11,-2.64,290.784,0.693,101.646,0.016,2.488,86.23,-0.23,12.5722,-22.2887
2.00E+11,2.00E+11,-2.81,280.144,0.677,101.663,0.002,2.282,86.38,-0.24,12.2786,-22.4402
2.00E+11,2.00E+11,-2.94,280.144,0.689,101.672,0.002,2.351,85.99,-0.25,12.1283,-22.5595
2.00E+11,2.00E+11,-3.01,280.144,0.731,101.681,0.002,2.419,85.07,-0.27,11.9676,-22.6908
2.00E+11,2.00E+11,-3.09,280.144,0.779,101.69,0.002,2.488,83.99,-0.28,11.9352,-22.7864
2.00E+11,2.00E+11,-3.17,280.144,0.835,101.699,0.002,2.556,82.73,-0.29,11.968,-22.8733
2.00E+11,2.00E+11,-3.23,280.144,0.861,101.709,0.002,2.625,82.11,-0.3,12.0435,-23.0054
2.00E+11,2.00E+11,-3.28,273.448,0.858,101.718,0,2.693,82.11,-0.32,12.1679,-23.1778
2.00E+11,2.00E+11,-3.31,273.448,0.855,101.714,0,2.743,82.13,-0.33,12.2958,-23.3554
2.00E+11,2.00E+11,-3.32,273.448,0.852,101.71,0,2.793,82.18,-0.34,12.2958,-23.5107
2.00E+11,2.00E+11,-3.3,273.448,0.862,101.706,0,2.843,82.01,-0.34,12.2958,-23.6836
2.00E+11,2.00E+11,-3.25,273.448,0.884,101.702,0,2.893,81.62,-0.34,12.4403,-23.8279
2.00E+11,2.00E+11,-3.27,273.448,0.874,101.697,0,2.943,81.79,-0.35,12.4403,-23.9982
2.00E+11,2.00E+11,-3.38,272.327,0.832,101.693,0,2.993,82.52,-0.36,12.5887,-24.1739
2.00E+11,2.00E+11,-3.44,272.327,0.809,101.686,0,2.956,82.93,-0.37,12.5887,-24.1739
2.00E+11,2.00E+11,-3.48,272.327,0.802,101.679,0,2.919,83.02,-0.38,12.6972,-24.345
2.00E+11,2.00E+11,-3.55,272.327,0.785,101.672,0,2.881,83.29,-0.38,12.8083,-24.5207
2.00E+11,2.00E+11,-3.68,272.327,0.758,101.665,0,2.844,83.72,-0.39,12.9198,-24.6816
2.00E+11,2.00E+11,-3.81,272.327,0.734,101.658,0,2.807,84.08,-0.4,13.0449,-24.8412
2.00E+11,2.00E+11,-3.95,267.297,0.713,101.651,0,2.77,84.37,-0.41,13.1719,-25.0476
2.00E+11,2.00E+11,-4.19,267.297,0.671,101.644,0,2.805,85.03,-0.43,13.2976,-25.2704
2.00E+11,2.00E+11,-4.54,267.297,0.609,101.637,0,2.841,86.04,-0.45,13.4476,-25.4939
2.00E+11,2.00E+11,-5,267.297,0.546,101.631,0,2.877,87.05,-0.5,13.4476,-25.4939
2.00E+11,2.00E+11,-5.58,267.297,0.481,101.624,0,2.913,88.06,-0.55,13.4476,-25.4939
2.00E+11,2.00E+11,-5.99,267.297,0.449,101.617,0,2.948,88.52,-0.6,30.7883,-24.7335
2.00E+11,2.00E+11,-6.23,256.595,0.444,101.61,0,2.984,88.43,-0.64,33.0089,-22.0901
2.00E+11,2.00E+11,-6.31,256.595,0.451,101.602,0,3.069,88.18,-0.67,38.0029,-14.8576
