TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20130313.0,0.0742217639630663,64.066,863.17,870.28,133.58100000000002,-1.33,0.0,4.686,-0.581,54.35708333333333,0.8799999999999999,3.0,658.0,37.24862,1.085,-1.67999999999995,-2.8100000000000023
20130314.0,0.1534919795927747,133.58100000000002,870.28,877.35,164.477,-1.911,0.0,3.898,2.201,83.36291666666668,0.42,0.6,802.0,36.36254,0.852,-3.7099999999999795,-4.42999999999995
20130315.0,0.1874702228301134,164.477,877.35,884.4,38.877,0.29,0.0,3.443,-2.814,72.67545833333334,0.31,1.6,319.0,36.10067,1.2237959999999901,-3.5299999999999727,-4.75
20130316.0,0.0439586160108548,38.877,884.4,891.4,94.045,-2.524,0.2,3.122,-0.0489999999999999,53.2235,0.04,1.69,712.0,26.00526,0.972,-2.5499999999999545,-3.109999999999957
20130317.0,0.1055025802109042,94.045,891.4,898.36,206.333,-2.573,0.0,2.483,1.386,81.1825,0.12,0.13,780.0,10.86282,0.887011,-3.9799999999999613,-5.099999999999966
20130318.0,0.2296774121732935,206.333,898.36,905.28,45.094,-1.187,5.2,6.619,-0.7739999999999998,76.07384615384616,0.0,5.14,211.0,48.5791,1.1099999999999899,-4.729999999999961,-5.009999999999991
20130319.0,0.049812212796041,45.094,905.28,912.14,92.452,-1.961,0.4,6.422999999999999,-1.338,62.25653846153846,0.75,5.57,696.0,53.7111,1.143,1.830000000000041,-0.14999999999997726
20130320.0,0.1013572477909093,92.452,912.14,918.96,196.902,-3.299,0.0,4.162,-1.3729999999999998,75.65916666666668,0.9,1.17,779.0,42.02703,0.9249999999999999,-4.17999999999995,-4.649999999999977
20130321.0,0.2142661269260904,196.902,918.96,925.73,104.707,-4.672,0.2,3.596,2.236,74.01500000000001,0.28,0.5,694.0,35.87608,0.83799999999999,-5.829999999999984,-7.259999999999991
20130322.0,0.1131074935456342,104.707,925.73,932.44,56.493,-2.436,0.0,3.61,2.604,63.56504166666667,0.08,0.25,692.0,36.73552,0.9979999999999999,-3.849999999999966,-4.7099999999999795
20130323.0,0.0605862039380549,56.493,932.44,939.1,153.31,0.168,0.0,2.718,-0.7200000000000001,61.18795833333333,0.06,0.0,737.0,27.48574,1.123,-3.75,-3.849999999999966
20130324.0,0.1632520498349483,153.31,939.1,945.7,129.268,-0.552,0.0,3.846,2.0410000000000004,66.18038461538461,0.01,0.0,790.0,26.11867,1.064,-3.0499999999999545,-3.6499999999999773
20130325.0,0.1366902823305488,129.268,945.7,952.23,81.76899999999998,1.489,0.0,4.472,1.7149999999999996,60.60461538461537,0.02,0.97,555.0,47.58571,1.2890000000000001,-0.3499999999999659,-0.75
20130326.0,0.0858710605630992,81.76899999999998,952.23,958.7,148.769,3.204,0.0,3.478,-1.6479999999999997,73.71846153846154,0.53,0.53,690.0,32.539680000000004,1.39899999999999,-0.25,-0.6499999999999773
20130327.0,0.1551778449984353,148.769,958.7,965.1,128.38,1.556,0.4,3.181,0.7589999999999999,74.83507692307693,0.33,0.41,560.0,35.474450000000004,1.243,-1.5499999999999545,-1.849999999999966
20130328.0,0.1330224847166096,128.38,965.1,971.44,98.278,2.315,0.0,2.67,2.065,60.78661538461539,0.49,0.64,440.0,30.7154,1.422,-0.14999999999997726,-0.44999999999998863
20130329.0,0.101167339207774,98.278,971.44,977.71,264.965,4.38,0.0,2.766,0.5140000000000002,44.21234615384616,0.01,0.0,1006.0,17.0331,1.309,0.35000000000002274,-0.049999999999954525
20130330.0,0.2710057174417772,264.965,977.71,983.9,273.03,4.894,0.0,2.518,1.681,60.87003846153847,0.0,0.0,1012.0,12.366722,1.184,0.9500000000000455,0.18000000000000682
20130331.0,0.2774977131822339,273.03,983.9,990.01,105.672,6.575,0.8,3.899,-6.732,56.69923076923078,0.12,0.2,486.0,39.69877,1.669,2.9500000000000455,2.5500000000000114
