TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_POT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,LE_F_MDS
2.01E+11,2.01E+11,14.281,782.319,8.43,383.867,3.115,100.004,0.713,3.341,384.448
2.01E+11,2.01E+11,14.253,826.867,8.906,383.867,3.112,99.987,0.713,3.485,387.078
2.01E+11,2.01E+11,14.225,853.27,49.255,378.552,3.11,99.97,0.295,3.629,360.737
2.01E+11,2.01E+11,14.167,861.077,49.685,378.552,3.168,99.95,0.295,3.658,328.397
2.01E+11,2.01E+11,14.109,850.153,49.032,378.552,3.227,99.93,0.295,3.688,280.072
2.01E+11,2.01E+11,14.052,820.686,47.309,378.552,3.285,99.911,0.295,3.717,270.286
2.01E+11,2.01E+11,13.994,773.18,44.544,378.552,3.343,99.891,0.295,3.747,277.94
2.01E+11,2.01E+11,13.936,708.448,40.786,378.552,3.401,99.871,0.295,3.776,289.853
2.01E+11,2.01E+11,13.878,627.597,39.121,373.93,3.46,99.851,0.036,3.806,312.334
2.01E+11,2.01E+11,13.801,532.011,33.12,373.93,3.468,99.86,0.036,3.715,310.676
2.01E+11,2.01E+11,13.723,423.325,26.302,373.93,3.476,99.87,0.036,3.624,291.827
2.01E+11,2.01E+11,13.645,303.399,18.782,373.93,3.484,99.88,0.036,3.533,260.126
2.01E+11,2.01E+11,13.567,174.285,10.689,373.93,3.493,99.89,0.036,3.442,216.895
2.01E+11,2.01E+11,13.489,41.7367,2.163,373.93,3.501,99.899,0.036,3.351,161.135
2.01E+11,2.01E+11,13.412,0,0,369.841,3.509,99.909,0.013,3.26,117.447
2.01E+11,2.01E+11,13.353,0,0,369.841,3.555,99.935,0.013,3.303,88.6336
2.01E+11,2.01E+11,13.294,0,0,369.841,3.602,99.961,0.013,3.346,58.8649
2.01E+11,2.01E+11,13.235,0,0,369.841,3.648,99.986,0.013,3.388,35.0256
2.01E+11,2.01E+11,13.176,0,0,369.841,3.695,100.012,0.013,3.431,29.6185
2.01E+11,2.01E+11,13.117,0,0,369.841,3.741,100.038,0.013,3.473,28.2372
2.01E+11,2.01E+11,13.059,0,0,362.545,3.787,100.064,0.022,3.516,30.9376
2.01E+11,2.01E+11,12.924,0,0,362.545,3.795,100.078,0.022,3.549,30.4382
2.01E+11,2.01E+11,12.789,0,0,362.545,3.803,100.092,0.022,3.582,30.8912
2.01E+11,2.01E+11,12.655,0,0,362.545,3.811,100.106,0.022,3.615,27.9595
2.01E+11,2.01E+11,12.52,0,0,362.545,3.819,100.12,0.022,3.648,0.44451
2.01E+11,2.01E+11,12.385,0,0,362.545,3.826,100.134,0.022,3.682,1.49813
2.01E+11,2.01E+11,12.251,0,0,360.406,3.834,100.148,0.011,3.715,0.558025
2.01E+11,2.01E+11,12.175,0,0,360.406,3.881,100.147,0.011,3.72,1.34761
2.01E+11,2.01E+11,12.1,0,0,360.406,3.928,100.146,0.011,3.725,3.62068
2.01E+11,2.01E+11,12.024,0,0,360.406,3.975,100.144,0.011,3.73,4.49975
2.01E+11,2.01E+11,11.948,0,0,360.406,4.021,100.143,0.011,3.735,3.36476
2.01E+11,2.01E+11,11.873,0,0,360.406,4.068,100.142,0.011,3.741,4.68603
2.01E+11,2.01E+11,11.797,0,0,353.235,4.115,100.141,0.025,3.746,3.22217
2.01E+11,2.01E+11,11.699,0,0,353.235,4.134,100.15,0.025,3.714,0.403307
2.01E+11,2.01E+11,11.6,0,0,353.235,4.152,100.16,0.025,3.683,0.142532
2.01E+11,2.01E+11,11.502,0,0,353.235,4.171,100.169,0.025,3.651,2.97275
2.01E+11,2.01E+11,11.403,0,0,353.235,4.189,100.178,0.025,3.62,3.17349
2.01E+11,2.01E+11,11.305,0,0,353.235,4.208,100.188,0.025,3.588,10.0734
2.01E+11,2.01E+11,11.206,0,0,345.618,4.226,100.197,0.013,3.557,21.7199
2.01E+11,2.01E+11,11.166,0,0,345.618,4.28,100.23,0.013,3.576,26.9799
2.01E+11,2.01E+11,11.126,0,0,345.618,4.334,100.263,0.013,3.595,67.0007
2.01E+11,2.01E+11,11.086,59.735,11.588,345.618,4.388,100.297,0.013,3.614,129.345
2.01E+11,2.01E+11,11.045,194.287,37.35,345.618,4.442,100.33,0.013,3.633,177.505
2.01E+11,2.01E+11,11.005,321.844,61.702,345.618,4.496,100.363,0.013,3.651,236.791
2.01E+11,2.01E+11,10.965,439.873,125.623,339.048,4.55,100.397,0.013,3.67,260.297
2.01E+11,2.01E+11,11.175,546.353,155.918,339.048,4.752,100.4,0.013,3.723,295.37
2.01E+11,2.01E+11,11.385,639.462,182.394,339.048,4.954,100.403,0.013,3.776,349.896
2.01E+11,2.01E+11,11.595,717.608,204.598,339.048,5.155,100.407,0.013,3.828,418.126
2.01E+11,2.01E+11,11.806,779.454,222.151,339.048,5.357,100.41,0.013,3.881,448.671
2.01E+11,2.01E+11,12.016,823.941,234.753,339.048,5.558,100.414,0.013,3.933,480.121
2.01E+11,2.01E+11,12.226,850.307,276.245,342.635,5.76,100.417,0.013,3.986,512.094
2.01E+11,2.01E+11,12.425,858.103,278.686,342.635,5.938,100.39,0.013,3.986,405.509
2.01E+11,2.01E+11,12.623,847.194,275.047,342.635,6.115,100.363,0.013,3.985,313.282
2.01E+11,2.01E+11,12.822,817.768,265.39,342.635,6.293,100.336,0.013,3.985,313.282
2.01E+11,2.01E+11,13.02,770.327,249.881,342.635,6.47,100.309,0.013,3.985,347.571
2.01E+11,2.01E+11,13.218,705.683,228.784,342.635,6.648,100.282,0.013,3.985,341.392
2.01E+11,2.01E+11,13.417,624.943,103.243,353.575,6.825,100.255,0.012,3.984,402.75
2.01E+11,2.01E+11,13.354,529.488,87.384,353.575,6.806,100.259,0.012,3.77,398.575
2.01E+11,2.01E+11,13.29,420.951,69.361,353.575,6.787,100.263,0.012,3.556,353.076
2.01E+11,2.01E+11,13.227,301.189,49.483,353.575,6.768,100.267,0.012,3.342,287.574
2.01E+11,2.01E+11,13.164,172.252,28.088,353.575,6.748,100.27,0.012,3.128,223.666
2.01E+11,2.01E+11,13.1,40.3043,5.544,353.575,6.729,100.274,0.012,2.913,136.889
2.01E+11,2.01E+11,13.037,0,0,349.771,6.71,100.278,0.001,2.699,86.0508
2.01E+11,2.01E+11,12.933,0,0,349.771,6.614,100.294,0.001,2.508,54.3899
2.01E+11,2.01E+11,12.83,0,0,349.771,6.517,100.309,0.001,2.318,33.9223
2.01E+11,2.01E+11,12.726,0,0,349.771,6.421,100.325,0.001,2.127,16.4245
2.01E+11,2.01E+11,12.623,0,0,349.771,6.325,100.341,0.001,1.936,14.1397
2.01E+11,2.01E+11,12.519,0,0,349.771,6.228,100.357,0.001,1.745,11.0392
2.01E+11,2.01E+11,12.415,0,0,329.843,6.132,100.373,0,1.554,11.67
2.01E+11,2.01E+11,12.19,0,0,329.843,5.909,100.386,0,1.467,11.7845
2.01E+11,2.01E+11,11.965,0,0,329.843,5.686,100.399,0,1.379,12.2872
2.01E+11,2.01E+11,11.739,0,0,329.843,5.464,100.412,0,1.291,11.4046
2.01E+11,2.01E+11,11.514,0,0,329.843,5.241,100.425,0,1.204,12.7825
2.01E+11,2.01E+11,11.289,0,0,329.843,5.018,100.438,0,1.116,12.0787
2.01E+11,2.01E+11,11.064,0,0,293.938,4.795,100.451,0,1.028,9.81854
2.01E+11,2.01E+11,10.692,0,0,293.938,4.621,100.448,0,1.095,10.2297
2.01E+11,2.01E+11,10.32,0,0,293.938,4.446,100.445,0,1.162,13.0426
2.01E+11,2.01E+11,9.949,0,0,293.938,4.271,100.442,0,1.229,11.8657
2.01E+11,2.01E+11,9.577,0,0,293.938,4.097,100.439,0,1.296,10.7271
2.01E+11,2.01E+11,9.205,0,0,293.938,3.922,100.435,0,1.363,12.5089
2.01E+11,2.01E+11,8.833,0,0,276.278,3.747,100.432,0,1.43,13.9331
2.01E+11,2.01E+11,8.59,0,0,276.278,3.679,100.424,0,1.449,16.5814
2.01E+11,2.01E+11,8.346,0,0,276.278,3.61,100.417,0,1.468,19.8398
2.01E+11,2.01E+11,8.103,0,0,276.278,3.542,100.409,0,1.486,23.7112
2.01E+11,2.01E+11,7.859,0,0,276.278,3.473,100.401,0,1.505,25.3255
2.01E+11,2.01E+11,7.615,0,0,276.278,3.405,100.393,0,1.524,30.2294
2.01E+11,2.01E+11,7.372,0,0,270.81,3.336,100.385,0,1.543,41.7618
2.01E+11,2.01E+11,7.756,0,0,270.81,3.436,100.412,0,1.521,54.7747
2.01E+11,2.01E+11,8.139,0,0,270.81,3.536,100.438,0,1.498,81.2074
2.01E+11,2.01E+11,8.523,58.0505,29.218,270.81,3.636,100.464,0,1.476,125.543
2.01E+11,2.01E+11,8.907,192.309,96.829,270.81,3.737,100.491,0,1.454,164.474
2.01E+11,2.01E+11,9.291,319.698,160.745,270.81,3.837,100.517,0,1.432,198.945
2.01E+11,2.01E+11,9.675,437.57,262.666,293.615,3.937,100.543,0,1.409,241.431
2.01E+11,2.01E+11,10.471,543.908,326.37,293.615,4.498,100.553,0,1.558,299.388
2.01E+11,2.01E+11,11.267,636.895,382.054,293.615,5.059,100.562,0,1.707,352.805
2.01E+11,2.01E+11,12.063,714.937,428.766,293.615,5.62,100.572,0,1.855,411.708
2.01E+11,2.01E+11,12.859,776.701,465.707,293.615,6.181,100.581,0,2.004,420.248
2.01E+11,2.01E+11,13.655,821.128,492.244,293.615,6.742,100.591,0,2.153,431.913
2.01E+11,2.01E+11,14.451,847.46,504.961,311.232,7.303,100.6,0,2.302,423.903
2.01E+11,2.01E+11,14.733,855.246,509.49,311.232,7.489,100.568,0,2.398,381.741
2.01E+11,2.01E+11,15.015,844.351,502.881,311.232,7.676,100.537,0,2.494,324.424
2.01E+11,2.01E+11,15.297,814.964,485.248,311.232,7.862,100.505,0,2.591,303.02
2.01E+11,2.01E+11,15.579,767.586,456.892,311.232,8.049,100.474,0,2.687,289.057
2.01E+11,2.01E+11,15.86,703.028,418.299,311.232,8.235,100.442,0,2.784,280.621
2.01E+11,2.01E+11,16.142,622.395,261.818,324.884,8.422,100.41,0,2.88,303.942
2.01E+11,2.01E+11,15.845,527.066,221.553,324.884,8.176,100.409,0,2.647,295.229
2.01E+11,2.01E+11,15.548,418.673,175.784,324.884,7.93,100.408,0,2.414,274.677
2.01E+11,2.01E+11,15.251,299.07,125.296,324.884,7.684,100.407,0,2.181,251.687
2.01E+11,2.01E+11,14.954,170.304,70.952,324.884,7.438,100.406,0,1.948,208.089
2.01E+11,2.01E+11,14.657,38.9322,13.681,324.884,7.191,100.405,0,1.715,144.888
2.01E+11,2.01E+11,14.36,0,0,310.257,6.945,100.404,0,1.481,103.895
2.01E+11,2.01E+11,13.938,0,0,310.257,6.633,100.423,0,1.47,75.9341
2.01E+11,2.01E+11,13.517,0,0,310.257,6.321,100.441,0,1.459,45.6568
2.01E+11,2.01E+11,13.095,0,0,310.257,6.008,100.46,0,1.447,22.7677
2.01E+11,2.01E+11,12.673,0,0,310.257,5.696,100.479,0,1.436,18.1191
2.01E+11,2.01E+11,12.252,0,0,310.257,5.384,100.497,0,1.424,10.6974
2.01E+11,2.01E+11,11.83,0,0,279.7,5.071,100.516,0,1.413,9.40786
2.01E+11,2.01E+11,11.418,0,0,279.7,4.874,100.545,0,1.432,8.36397
2.01E+11,2.01E+11,11.006,0,0,279.7,4.677,100.573,0,1.451,8.80374
2.01E+11,2.01E+11,10.594,0,0,279.7,4.48,100.602,0,1.47,8.93302
2.01E+11,2.01E+11,10.182,0,0,279.7,4.282,100.63,0,1.49,10.0973
2.01E+11,2.01E+11,9.77,0,0,279.7,4.085,100.658,0,1.509,10.2348
2.01E+11,2.01E+11,9.358,0,0,271.05,3.888,100.687,0,1.528,10.3459
2.01E+11,2.01E+11,9.218,0,0,271.05,3.861,100.692,0,1.556,11.3105
2.01E+11,2.01E+11,9.077,0,0,271.05,3.835,100.696,0,1.583,12.881
2.01E+11,2.01E+11,8.937,0,0,271.05,3.808,100.701,0,1.611,11.9319
2.01E+11,2.01E+11,8.797,0,0,271.05,3.782,100.706,0,1.639,12.1364
2.01E+11,2.01E+11,8.656,0,0,271.05,3.755,100.71,0,1.667,13.009
2.01E+11,2.01E+11,8.516,0,0,271.565,3.728,100.715,0,1.694,14.038
2.01E+11,2.01E+11,8.396,0,0,271.565,3.73,100.725,0,1.704,15.9008
2.01E+11,2.01E+11,8.276,0,0,271.565,3.731,100.734,0,1.713,18.5265
2.01E+11,2.01E+11,8.156,0,0,271.565,3.732,100.744,0,1.722,20.0092
2.01E+11,2.01E+11,8.036,0,0,271.565,3.734,100.754,0,1.731,20.8909
2.01E+11,2.01E+11,7.916,0,0,271.565,3.735,100.763,0,1.741,26.3815
2.01E+11,2.01E+11,7.795,0,0,262.12,3.736,100.773,0,1.75,39.5713
2.01E+11,2.01E+11,7.993,0,0,262.12,3.832,100.813,0,1.883,53.8719
2.01E+11,2.01E+11,8.19,0,0,262.12,3.927,100.853,0,2.015,81.9339
2.01E+11,2.01E+11,8.387,56.4952,28.491,262.12,4.022,100.893,0,2.147,118.897
2.01E+11,2.01E+11,8.584,190.418,97.18,262.12,4.118,100.933,0,2.28,156.439
2.01E+11,2.01E+11,8.781,317.643,162.121,262.12,4.213,100.972,0,2.412,190.014
