TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_POT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,LE_F_MDS,LE_CORR,H_F_MDS,H_CORR
2.01E+11,2.01E+11,9.05,0,0,274,2.074,95.17,0,3.79,7.25676,9.82296,-25.5135,-34.507
2.01E+11,2.01E+11,8.75,0,0,277,2.032,95.16,0,3.58,7.11268,9.62793,-25.5211,-34.5462
2.01E+11,2.01E+11,8.32,0,0,270,1.755,95.14,0,3.01,6.7541,9.14255,-25.1967,-34.107
2.01E+11,2.01E+11,7.86,0,0,268,1.488,95.14,0,2.5,9,12.1827,-28,-37.9016
2.01E+11,2.01E+11,7.43,0,0,267,1.342,95.13,0,2.29,9,12.1951,-25,-33.8407
2.01E+11,2.01E+11,7.02,0,0,267,1.204,95.13,0,2.2,5,6.77507,-23,-31.1335
2.01E+11,2.01E+11,6.83,0,0,267,1.09,95.1,0,2.21,3,4.06504,-23,-31.1653
2.01E+11,2.01E+11,6.66,0,0,271,1.077,95.08,0,2.23,6,8.13008,-25,-33.8407
2.01E+11,2.01E+11,6.98,0,0,276,1.301,95.04,0,3.15,9,12.1951,-29,-39.2954
2.01E+11,2.01E+11,7.26,0,0,279,1.428,95.01,0,3.46,12,16.2602,-27,-36.5854
2.01E+11,2.01E+11,7.27,0,0,274,1.531,95,0,3.28,10,13.5501,-29,-39.2954
2.01E+11,2.01E+11,7.28,0,0,272,1.532,94.99,0,3.47,10,13.5501,-37,-50.1355
2.01E+11,2.01E+11,7.24,0,0,275,1.426,95,0,3.4,7,9.48509,-28,-37.9404
2.01E+11,2.01E+11,7.13,0,0,278,1.213,95.02,0,3.16,6,8.13008,-23,-31.1653
2.01E+11,2.01E+11,7.01,0,0,273,1.003,95.03,0,3.13,3,4.06504,-31,-42.0054
2.01E+11,2.01E+11,7.1,0,0,271,1.009,95.05,0,3.07,3,4.06504,-32,-43.3604
2.01E+11,2.01E+11,7.12,0,0,274,0.909,95.07,0,2.64,7,9.48509,-24,-32.5203
2.01E+11,2.01E+11,6.96,59.7269,31,280,0.8,95.1,0,2.41,5.66667,7.67841,-15,-20.3252
2.01E+11,2.01E+11,7.89,221.47,130,299,1.278,95.13,0,3.03,13,17.6152,14,18.9702
2.01E+11,2.01E+11,8.96,380.945,259,290,1.947,95.17,0,3.74,38,51.4905,86,116.531
2.01E+11,2.01E+11,9.86,533.624,288,305,3.042,95.19,0,5.06,66,89.4309,96,130.081
2.01E+11,2.01E+11,10.22,676.895,397,295,3.49,95.23,0,5.3,87,117.886,157,212.737
2.01E+11,2.01E+11,10.57,808.306,408,302,3.956,95.25,0,5.64,93,126.016,183,247.967
2.01E+11,2.01E+11,11.74,925.608,758,319,4.965,95.23,0,4.64,154,208.672,272,368.564
2.01E+11,2.01E+11,12.34,1026.8,648,333,5.882,95.22,0,5.15,116,157.311,191,259.021
2.01E+11,2.01E+11,13.26,1110.14,849,315,7.162,95.2,0,5.44,183,248.172,330,447.524
2.01E+11,2.01E+11,13.53,1174.2,745,320,7.755,95.19,0,5.85,175,237.323,262,355.307
2.01E+11,2.01E+11,13.86,1217.9,841,332,7.923,95.17,0,5.52,213,289.071,350,475
2.01E+11,2.01E+11,13.77,1240.48,636,344,8.034,95.15,0,5.33,211,286.144,293,397.347
2.01E+11,2.01E+11,13.96,1241.56,576,340,8.134,95.13,0,5.28,184,249.528,239,324.116
2.01E+11,2.01E+11,14.07,1221.12,614,348,8.192,95.12,0,5.3,191,259.021,269,364.8
2.01E+11,2.01E+11,14.25,1179.5,547,349,8.289,95.11,0,5.2,137,185.79,203,275.295
2.01E+11,2.01E+11,13.99,1117.43,458,353,7.99,95.1,0,5.12,134,181.722,166,225.118
2.01E+11,2.01E+11,14.22,1035.96,428,353,8.272,95.09,0,4.43,162,219.693,182,246.816
2.01E+11,2.01E+11,14.24,936.483,439,348,8.446,95.07,0,5.03,133,180.344,137,185.768
2.01E+11,2.01E+11,14.1,820.706,329,350,8.208,95.08,0,5.17,123,166.784,124,168.14
2.01E+11,2.01E+11,14.01,690.608,265,348,8.161,95.09,0,4.77,105,142.377,90,122.037
2.01E+11,2.01E+11,13.85,548.417,179,343,8.235,95.08,0,4.94,82,111.189,51,69.1544
2.01E+11,2.01E+11,13.93,396.563,172,337,8.277,95.09,0,4.49,103,139.665,55,74.5783
2.01E+11,2.01E+11,13.56,237.646,51,348,7.925,95.12,0,4.36,69,93.5619,13,17.6276
2.01E+11,2.01E+11,13.22,74.5598,0,350,7.6,95.16,0,4.65,62,84.0701,-4,-5.42388
2.01E+11,2.01E+11,12.78,0,0,315,7.089,95.19,0,4.08,38,51.5268,-21,-28.4754
2.01E+11,2.01E+11,11.96,0,0,283,6.017,95.24,0,2.78,23,31.1873,-33,-44.747
2.01E+11,2.01E+11,11.44,0,0,298,5.273,95.26,0,2.59,19,25.7634,-25,-33.8992
2.01E+11,2.01E+11,10.94,0,0,297,4.708,95.3,0,2.02,15,20.3395,-27,-36.6112
2.01E+11,2.01E+11,10.25,0,0,284,3.997,95.32,0,1.98,12,16.2716,-31,-42.035
2.01E+11,2.01E+11,9.61,0,0,281,3.35,95.33,0,1.85,7,9.49179,-24,-32.5433
2.01E+11,2.01E+11,9.06,0,0,276,2.883,95.35,0,1.68,4,5.42388,-19,-25.7634
2.01E+11,2.01E+11,8.26,0,0,298,2.184,95.34,0,1.54,3,4.06791,-10,-13.5501
2.01E+11,2.01E+11,8.03,0,0,299,1.936,95.34,0,1.54,4,5.42005,-10,-13.5501
2.01E+11,2.01E+11,8.05,0,0,303,1.938,95.32,0,1.85,8,10.8401,-18,-24.3653
2.01E+11,2.01E+11,8.2,0,0,302,2.176,95.28,0,2.18,11,14.9051,-19,-25.719
2.01E+11,2.01E+11,8.47,0,0,303,2.437,95.27,0,2.32,14,18.9702,-22,-29.7799
2.01E+11,2.01E+11,8.59,0,0,301,2.457,95.29,0,1.88,12,16.2602,-22,-29.7799
2.01E+11,2.01E+11,8.43,0,0,300,2.32,95.27,0,1.61,6,8.13008,-14,-18.9702
2.01E+11,2.01E+11,8.03,0,0,301,1.936,95.27,0,1.62,4,5.42388,-12,-16.2602
2.01E+11,2.01E+11,7.87,0,0,302,1.808,95.25,0,1.76,7,9.48509,-18,-24.3902
2.01E+11,2.01E+11,7.83,0,0,299,1.803,95.23,0,1.55,6,8.13008,-16,-21.6802
2.01E+11,2.01E+11,7.65,0,0,300,1.572,95.23,0,1.31,3,4.06504,-11,-14.8899
2.01E+11,2.01E+11,7.43,0,0,297,1.445,95.23,0,1.6,5,6.77507,-17,-23.0117
2.01E+11,2.01E+11,7.23,0,0,296,1.324,95.23,0,1.55,4,5.42005,-13,-17.5972
2.01E+11,2.01E+11,7.07,0,0,295,1.208,95.24,0,1.57,3,4.06504,-11,-14.8899
2.01E+11,2.01E+11,7.04,0,0,292,1.206,95.27,0,1.73,3,4.06504,-18,-24.3653
2.01E+11,2.01E+11,6.95,0,0,287,1.198,95.29,0,1.88,4,5.42005,-18,-24.3653
2.01E+11,2.01E+11,6.87,0,0,284,1.192,95.33,0,2.12,6,8.13008,-22,-29.7799
2.01E+11,2.01E+11,6.69,67.6866,12,268,1.177,95.36,0,2.17,6,8.13008,-22,-29.7799
2.01E+11,2.01E+11,6.85,230.536,39,262,1.389,95.39,0,2.43,9,12.1951,-26,-35.1944
2.01E+11,2.01E+11,8.35,389.948,213,264,2.528,95.41,0,3.51,32,43.3604,-1,-1.35363
2.01E+11,2.01E+11,10.65,542.47,390,269,4.362,95.42,0,5.1,55,74.5257,135,182.927
2.01E+11,2.01E+11,11.43,685.492,518,273,5.134,95.43,0,6.11,83,112.466,198,268.293
2.01E+11,2.01E+11,12.19,816.566,626,282,5.825,95.44,0.2,5.82,124,168.022,276,373.984
2.01E+11,2.01E+11,12.67,933.45,660,298,6.305,95.43,0,5.81,109,147.696,236,319.783
2.01E+11,2.01E+11,13.48,1034.14,747,298,7.266,95.41,0,6.06,142.75,193.428,266.5,361.111
2.01E+11,2.01E+11,14.05,1116.93,921,300,7.861,95.4,0,5.89,226,306.233,417,565.041
2.01E+11,2.01E+11,14.56,1180.38,923,311,8.291,95.37,0,5.47,205,277.778,366,495.935
2.01E+11,2.01E+11,15.09,1223.41,997,297,8.922,95.31,0,5.01,170,230.352,310,420.054
2.01E+11,2.01E+11,15.67,1245.3,970,300,9.438,95.26,0,5,216,292.683,379,513.55
2.01E+11,2.01E+11,16.04,1245.66,944,299,9.847,95.21,0,5.11,208,281.843,368,498.645
2.01E+11,2.01E+11,16.32,1224.49,1016,297,10.395,95.18,0,5.46,181,245.43,322,436.622
2.01E+11,2.01E+11,16.7,1182.15,989,295,11.03,95.14,0,5.4,151,204.751,305,413.571
2.01E+11,2.01E+11,17.3,1119.36,930,296,11.853,95.09,0,5.02,176,238.651,319,432.554
2.01E+11,2.01E+11,17.72,1037.2,853,297,12.577,95.05,0,4.8,133,180.217,259,350.949
2.01E+11,2.01E+11,17.99,937.078,759,296,13.205,95.03,0,4.95,150,203.129,270,365.632
2.01E+11,2.01E+11,17.96,820.702,655,295,13.386,95.02,0,5.64,111,150.316,232,314.173
2.01E+11,2.01E+11,18.22,690.066,535,296,13.816,95.02,0,4.87,118,159.795,213,288.443
2.01E+11,2.01E+11,18.13,547.405,407,295,13.53,95.04,0,4.62,116,157.087,179,242.401
2.01E+11,2.01E+11,17.75,395.158,260,295,12.804,95.08,0,4.95,72,97.502,89,120.523
2.01E+11,2.01E+11,17.46,235.932,146,294,12.372,95.11,0,4.3,72,97.502,41,55.522
2.01E+11,2.01E+11,16.58,72.7513,31,293,11.135,95.15,0,4.04,46,62.2929,-32,-43.3342
2.01E+11,2.01E+11,15.77,0,0,291,10.216,95.19,0,3.28,32,43.3342,-46,-62.2929
2.01E+11,2.01E+11,15.22,0,0,290,9.343,95.23,0,3.19,28,37.9174,-44,-59.5846
2.01E+11,2.01E+11,14.69,0,0,290,8.528,95.28,0,3.14,25,33.8549,-45,-60.9387
2.01E+11,2.01E+11,14.33,0,0,301,8.168,95.31,0,3.45,31,41.98,-43,-58.2304
2.01E+11,2.01E+11,14.09,0,0,296,7.881,95.34,0,3.79,31,41.98,-42,-56.8762
2.01E+11,2.01E+11,13.66,0,0,289,7.508,95.37,0,3.78,33,44.6884,-49,-66.3555
2.01E+11,2.01E+11,13.32,0,0,283,7.19,95.4,0,4.06,29,39.2716,-54,-73.1265
2.01E+11,2.01E+11,12.91,0,0,281,6.702,95.42,0,3.54,17,23.0352,-34,-46.0426
2.01E+11,2.01E+11,12.3,0,0,280,6.01,95.43,0,2.74,16,21.6802,-45,-60.9387
2.01E+11,2.01E+11,11.64,0,0,278,5.343,95.43,0,2.29,11,14.9051,-35,-47.3968
2.01E+11,2.01E+11,10.58,0,0,275,4.214,95.42,0,1.95,2,2.71003,-20,-27.0839
2.01E+11,2.01E+11,9.21,0,0,273,2.796,95.4,0,1.87,3,4.06258,-21,-28.4262
2.01E+11,2.01E+11,8.53,0,0,271,2.225,95.38,0,1.7,2,2.70726,-16,-21.64
2.01E+11,2.01E+11,8.14,0,0,270,2.058,95.35,0,1.77,3,4.0575,-21,-28.3944
2.01E+11,2.01E+11,7.94,0,0,269,1.924,95.34,0,1.76,3,4.05634,-19,-25.6901
2.01E+11,2.01E+11,7.53,0,0,268,1.663,95.31,0,2.02,2,2.70137,-24,-32.4164
2.01E+11,2.01E+11,7.99,0,0,269,2.038,95.28,0,2.2,6,8.10411,-30,-40.4808
2.01E+11,2.01E+11,8.35,0,0,268,2.418,95.25,0,2.22,6,8.09615,-36,-48.5769
2.01E+11,2.01E+11,8.06,0,0,267,2.155,95.24,0,2.05,3,4.04808,-22,-29.6859
2.01E+11,2.01E+11,7.41,0,0,265,1.752,95.22,0,2.06,4,5.39744,-29,-39.1314
2.01E+11,2.01E+11,7.48,0,0,265,1.864,95.23,0,2.22,4,5.39744,-30,-40.4808
2.01E+11,2.01E+11,7.71,0,0,265,2.104,95.25,0,2.43,8,10.7949,-45,-60.7212
2.01E+11,2.01E+11,7.83,0,0,265,2.228,95.25,0,2.09,7,9.44551,-39,-52.625
2.01E+11,2.01E+11,7.2,0,0,264,1.829,95.28,0,1.92,3,4.04808,-33,-44.5288
2.01E+11,2.01E+11,7.28,70.9478,37,263,1.839,95.31,0,1.64,2,2.69872,-16,-21.5897
2.01E+11,2.01E+11,8.71,234.205,135,265,2.815,95.33,0,1.97,19,25.6378,-20,-26.9872
2.01E+11,2.01E+11,10.87,393.731,255,272,4.686,95.36,0,3.14,45,60.7212,47,63.4199
2.01E+11,2.01E+11,12.3,546.361,392,274,6.153,95.35,0,4.09,98.5,132.912,151.833,204.878
2.01E+11,2.01E+11,13,689.484,519,277,6.742,95.39,0,5.09,84,113.346,169,228.042
2.01E+11,2.01E+11,13.75,820.652,639,280,7.552,95.41,0,4.87,112,151.128,253,341.388
2.01E+11,2.01E+11,14.28,937.619,749,283,8.142,95.39,0,5.28,132,178.115,294,396.712
2.01E+11,2.01E+11,14.85,1038.38,844,286,8.616,95.38,0,4.95,111,149.779,254,342.737
2.01E+11,2.01E+11,15.13,1121.23,894,289,8.945,95.35,0,5.04,121,163.254,279,376.429
2.01E+11,2.01E+11,15.82,1184.72,959,292,9.709,95.31,0,4.33,159,214.548,324,437.192
2.01E+11,2.01E+11,16.2,1227.79,1022,293,10.316,95.27,0,4.83,129,174.238,307,414.66
2.01E+11,2.01E+11,16.82,1249.69,1034,297,10.923,95.23,0,4.04,148,199.901,343,463.285
2.01E+11,2.01E+11,17.34,1250.05,1035,298,11.685,95.19,0,4.47,155,209.356,374,505.156
2.01E+11,2.01E+11,17.79,1228.86,1018,301,12.021,95.16,0,3.97,139,187.745,356,480.844
2.01E+11,2.01E+11,18.2,1186.49,987,303,12.335,95.11,0,3.64,139,187.745,376,507.858
2.01E+11,2.01E+11,18.41,1123.66,930,303,12.71,95.08,0,4.22,111,150.085,279,377.239
2.01E+11,2.01E+11,19.27,1041.44,852,304,14.083,95.04,0,3.83,130,175.825,328,443.62
2.01E+11,2.01E+11,19.25,941.249,758,304,14.288,95.03,0,3.62,122,165.005,289,390.873
2.01E+11,2.01E+11,19.55,824.791,652,305,14.785,95,0,3.87,97,131.193,218,294.845
2.01E+11,2.01E+11,19.99,694.062,532,305,15.194,95,0,3.3,99,133.898,226,305.665
2.01E+11,2.01E+11,19.92,551.299,405,305,15.361,95,0,3.78,65,87.9125,131,177.178
2.01E+11,2.01E+11,19.9,398.944,273,304,15.342,95,0,3.56,60,81.15,88,119.02
2.01E+11,2.01E+11,19.56,239.605,144,303,14.794,95.01,0,3.46,46,62.215,25,33.8125
2.01E+11,2.01E+11,18.89,76.1329,39,303,13.753,95.05,0,2.72,32,43.28,-21,-28.4025
2.01E+11,2.01E+11,17.68,0,0,301,11.533,95.09,0,2.21,16,21.64,-38,-51.395
2.01E+11,2.01E+11,16.51,0,0,298,9.77,95.12,0,1.91,9,12.1725,-23,-31.1075
2.01E+11,2.01E+11,15.91,0,0,296,9.042,95.15,0,2.29,14,18.935,-34,-45.985
2.01E+11,2.01E+11,15.33,0,0,295,8.189,95.19,0,2.18,9,12.1725,-30,-40.575
2.01E+11,2.01E+11,15.07,0,0,294,7.882,95.22,0,2.5,14,18.935,-38,-51.395
2.01E+11,2.01E+11,14.68,0,0,293,7.352,95.25,0,2.4,11,14.8775,-31,-41.9275
2.01E+11,2.01E+11,13.6,0,0,290,5.921,95.28,0,1.9,8,10.82,-24,-32.46
2.01E+11,2.01E+11,12.4,0,0,300,4.609,95.3,0,1.82,8,10.82,-24,-32.46
2.01E+11,2.01E+11,12.24,0,0,295,4.419,95.29,0,1.92,8,10.829,-21,-28.4025
2.01E+11,2.01E+11,12.13,0,0,285,4.528,95.27,0,2.17,13,17.5972,-36,-48.7307
2.01E+11,2.01E+11,12.06,0,0,283,4.648,95.26,0,2.3,10,13.5419,-38,-51.4379
2.01E+11,2.01E+11,11.63,0,0,281,4.381,95.27,0,2.24,10,13.5419,-35,-47.3968
2.01E+11,2.01E+11,11.23,0,0,280,4.133,95.24,0,2.29,11,14.9051,-29,-39.2716
2.01E+11,2.01E+11,10.8,0,0,279,3.887,95.22,0,2.19,11,14.9051,-32,-43.3604
2.01E+11,2.01E+11,10.54,0,0,278,3.693,95.19,0,2.56,10,13.5597,-33,-44.7154
2.01E+11,2.01E+11,9.98,0,0,277,3.189,95.17,0,2.2,9,12.2037,-32,-43.391
2.01E+11,2.01E+11,9.3,0,0,276,2.695,95.15,0,2.18,8,10.8491,-29,-39.3231
2.01E+11,2.01E+11,9.22,0,0,276,2.797,95.14,0,2.36,9,12.2052,-35,-47.4646
2.01E+11,2.01E+11,9.56,0,0,276,3.22,95.13,0,2.47,12,16.2736,-40,-54.2453
2.01E+11,2.01E+11,9.73,0,0,278,3.498,95.12,0,2.34,10,13.5613,-39,-52.8892
2.01E+11,2.01E+11,9.57,0,0,277,3.461,95.13,0,2.25,8,10.8491,-32,-43.3962
2.01E+11,2.01E+11,9.32,0,0,286,3.286,95.13,0,2.26,10,13.5613,-35,-47.4646
2.01E+11,2.01E+11,9.69,0,0,294,3.609,95.16,0,2.33,15,20.342,-39,-52.8892
2.01E+11,2.01E+11,9.88,0,0,299,3.777,95.18,0,2.35,12,16.2736,-28,-37.9717
2.01E+11,2.01E+11,10.17,74.2723,38,298,3.976,95.2,0,2.42,20,27.1226,-27,-36.6156
2.01E+11,2.01E+11,11.31,237.873,138,299,4.96,95.23,0,3.19,33,44.7524,-1,-1.35613
2.01E+11,2.01E+11,12.27,397.505,167,295,5.855,95.26,0,3.79,42,56.9575,21,28.4788
2.01E+11,2.01E+11,13.13,550.237,362,295,6.497,95.27,0,3.62,61,82.7241,117,158.667
2.01E+11,2.01E+11,13.33,693.456,268,293,6.583,95.31,0,3.42,50,67.8066,58,78.6557
2.01E+11,2.01E+11,14.64,824.711,644,293,8,95.32,0,3.61,88,119.34,193,261.733
2.01E+11,2.01E+11,15.86,941.757,749,298,9.193,95.31,0,4,110,149.175,238,322.759
2.01E+11,2.01E+11,16.72,1042.59,842,302,10.092,95.29,0,4.13,95,128.833,233,315.979
2.01E+11,2.01E+11,17.81,1125.49,920,307,11.628,95.27,0,4.19,143,193.927,335,454.304
2.01E+11,2.01E+11,18.24,1189.03,970,309,12.156,95.24,0,4.15,144,195.283,356,482.783
2.01E+11,2.01E+11,18.97,1232.12,1006,312,13.163,95.2,0,3.69,114,154.599,302,409.552
2.01E+11,2.01E+11,19.63,1254.04,1026,316,13.944,95.14,0,3.56,119,161.38,305,413.62
2.01E+11,2.01E+11,20.5,1254.4,1030,319,15.198,95.09,0,3.59,128,173.585,326,442.099
2.01E+11,2.01E+11,20.63,1233.2,1011,320,15.32,95.04,0,3.24,111,150.531,317,429.894
2.01E+11,2.01E+11,21.3,1190.8,973,322,16.47,94.99,0,3.24,123,166.804,341.4,462.983
2.01E+11,2.01E+11,21.7,1127.92,915,323,16.878,94.96,0,3.38,132,179.143,346,469.571
2.01E+11,2.01E+11,21.88,1045.65,839,324,17.328,94.91,0,3.31,98,132.901,269,364.8
2.01E+11,2.01E+11,22.34,945.389,749,326,17.82,94.88,0,3.06,100,135.613,262,355.307
2.01E+11,2.01E+11,22.66,828.854,640,326,18.445,94.87,0,2.78,98,132.901,240,325.472
2.01E+11,2.01E+11,22.79,698.037,522,326,18.591,94.86,0,3.06,82,111.203,193,261.733
2.01E+11,2.01E+11,22.89,555.179,398,326,18.703,94.85,0,3.1,73,98.9976,155,210.2
2.01E+11,2.01E+11,22.82,402.722,267,325,18.624,94.86,0,2.77,49,66.4505,99,134.257
2.01E+11,2.01E+11,22.48,243.276,140,325,17.972,94.88,0,2.71,33,44.7524,29,39.3278
2.01E+11,2.01E+11,21.84,79.5779,37,324,16.762,94.91,0,2.09,21,28.4788,-18,-24.4074
2.01E+11,2.01E+11,20.48,0,0,322,14.215,94.94,0,1.7,4,5.42453,-10,-13.5597
2.01E+11,2.01E+11,19.12,0,0,320,11.737,94.99,0,1.77,12.375,16.7821,-26,-35.2552
2.01E+11,2.01E+11,18.23,0,0,316,10.264,95.04,0,2.33,22,29.8349,-25.0962,-34.0296
2.01E+11,2.01E+11,18.23,0,0,314,10.683,95.07,0,2.7,11.3529,15.3961,-53,-71.8664
2.01E+11,2.01E+11,17.88,0,0,312,10.655,95.11,0,2.98,20,27.1226,-48,-65.0865
2.01E+11,2.01E+11,17.23,0,0,309,10.03,95.14,0,2.97,23,31.191,-46,-62.3746
2.01E+11,2.01E+11,16.69,0,0,307,9.503,95.17,0,2.7,21,28.4788,-47,-63.7306
2.01E+11,2.01E+11,16.01,0,0,304,8.554,95.19,0,2.32,13,17.6276,-37,-50.1709
2.01E+11,2.01E+11,15.27,0,0,301,7.811,95.2,0,2.04,9,12.1951,-25,-33.8753
2.01E+11,2.01E+11,14.38,0,0,298,6.72,95.21,0,1.87,9,12.2037,-32,-43.3604
2.01E+11,2.01E+11,13.64,0,0,296,5.936,95.2,0,1.83,5,6.77507,-20,-27.1003
2.01E+11,2.01E+11,12.78,0,0,294,4.873,95.18,0,1.81,4,5.42005,-17,-23.0213
2.01E+11,2.01E+11,11.8,0,0,292,3.877,95.18,0,1.84,5,6.77507,-24,-32.5007
2.01E+11,2.01E+11,11.62,0,0,291,3.694,95.15,0,1.95,6,8.13008,-25,-33.8549
2.01E+11,2.01E+11,11.48,0,0,291,3.66,95.14,0,2,5,6.77507,-21,-28.4381
2.01E+11,2.01E+11,11.13,0,0,291,3.444,95.12,0,1.84,6,8.12517,-23,-31.1465
2.01E+11,2.01E+11,10.93,0,0,291,3.398,95.12,0,2.02,8,10.8336,-28,-37.9016
2.01E+11,2.01E+11,11.28,0,0,291,3.879,95.11,0,2.08,8,10.829,-30,-40.6089
2.01E+11,2.01E+11,11.01,0,0,291,3.679,95.09,0,2.19,8,10.829,-27,-36.548
2.01E+11,2.01E+11,10.92,0,0,292,3.657,95.08,0,2.26,8,10.829,-29,-39.2553
2.01E+11,2.01E+11,10.95,0,0,295,3.795,95.08,0,2.13,10,13.5363,-32,-43.3162
2.01E+11,2.01E+11,10.94,0,0,298,3.793,95.08,0,2.11,9,12.1827,-27,-36.548
2.01E+11,2.01E+11,10.86,0,0,304,3.773,95.11,0,1.88,9,12.1827,-26,-35.1944
2.01E+11,2.01E+11,10.83,0,0,301,3.765,95.14,0,1.9,9,12.1827,-27,-36.548
2.01E+11,2.01E+11,10.71,83.1359,15,295,3.606,95.17,0,2.07,11,14.8899,-27,-36.548
2.01E+11,2.01E+11,11.45,246.945,110,293,4.194,95.21,0,2.31,21,28.4262,-4,-5.41452
2.01E+11,2.01E+11,13.67,406.49,247,297,6.417,95.26,0,3.08,46,62.267,58,78.5105
2.01E+11,2.01E+11,15.12,559.042,409,306,8.08,95.29,0,4.16,63,85.2787,110,148.899
2.01E+11,2.01E+11,16.09,701.99,527,316,9.329,95.33,0,4.98,95,128.595,180,243.653
2.01E+11,2.01E+11,16.8,832.888,578,317,10.143,95.33,0,4.69,92,124.534,188,254.482
2.01E+11,2.01E+11,17.66,949.497,741,318,10.913,95.33,0,4.42,97,131.302,211,285.616
2.01E+11,2.01E+11,18.6,1049.82,837,319,12.219,95.29,0,4.61,116,157.021,265,358.712
2.01E+11,2.01E+11,19.54,1132.14,929,324,13.412,95.28,0,4.48,123,166.358,328,443.62
2.01E+11,2.01E+11,20.18,1195.06,880,332,14.427,95.24,0,4.42,125,169.063,322,435.505
2.01E+11,2.01E+11,20.48,1237.48,998,331,14.697,95.22,0,4.64,131,177.178,372,503.13
2.01E+11,2.01E+11,21.08,1258.7,953,339,15.5,95.16,0,4.28,133,179.831,375,507.042
2.01E+11,2.01E+11,21.54,1258.34,927,343,16.2,95.11,0,3.97,148,200.113,398,538.141
2.01E+11,2.01E+11,21.93,1236.41,1007,346,16.854,95.06,0,4.11,114,154.141,339,458.366
2.01E+11,2.01E+11,22.35,1193.28,752,357,17.29,95.02,0,4.07,101,136.563,323,436.732
2.01E+11,2.01E+11,22.67,1129.71,770,365,17.63,95.01,0,3.35,121,163.606,324,438.085
2.01E+11,2.01E+11,22.88,1046.76,644,361,17.855,94.96,0,3.6,90,121.69,228,308.282
2.01E+11,2.01E+11,23.02,945.862,496,358,17.726,94.95,0,3.15,96,129.84,211,285.378
2.01E+11,2.01E+11,22.77,828.743,302,366,17.459,94.94,0,2.87,65,87.9125,97,131.193
2.01E+11,2.01E+11,22.98,697.406,321,369,17.683,94.93,0,3.13,71,96.0275,127,171.768
2.01E+11,2.01E+11,22.55,554.098,185,366,16.955,94.92,0,3.62,38,51.395,47,63.5675
2.01E+11,2.01E+11,22.52,401.27,164,370,16.651,94.94,0,3.34,39,52.7475,46,62.215
2.01E+11,2.01E+11,22.08,241.538,51,369,15.945,94.96,0,2.88,27,36.5175,2,2.705
2.01E+11,2.01E+11,21.7,77.7098,13,375,15.32,94.99,0,2.6,25,33.8125,-10,-13.5211
2.01E+11,2.01E+11,21.26,0,0,371,14.408,95.02,0,2.48,23,31.1075,-13,-17.5775
2.01E+11,2.01E+11,20.82,0,0,367,13.778,95.07,0,2.34,19,25.6975,-22,-29.7465
2.01E+11,2.01E+11,20.4,0,0,356,13.186,95.09,0,2.27,15,20.2875,-27,-36.507
2.01E+11,2.01E+11,19.87,0,0,353,12.297,95.13,0,1.94,13,17.5825,-27,-36.507
2.01E+11,2.01E+11,19.28,0,0,347,11.407,95.15,0,1.94,10,13.525,-22,-29.7465
2.01E+11,2.01E+11,18.82,0,0,354,10.65,95.16,0,1.96,8,10.82,-17,-22.9859
2.01E+11,2.01E+11,18.65,0,0,359,10.322,95.16,0,2.26,12,16.23,-18,-24.338
2.01E+11,2.01E+11,18.51,0,0,356,10.232,95.19,0,2.43,21,28.3944,-30,-40.5634
2.01E+11,2.01E+11,18.03,0,0,356,9.308,95.19,0,2.36,18,24.338,-22,-29.7151
2.01E+11,2.01E+11,17.71,0,0,355,9.123,95.19,0,2.48,33,44.6197,-24,-32.4164
2.01E+11,2.01E+11,17.55,0,0,357,9.633,95.18,0,2.43,32,43.2676,-18,-24.3123
2.01E+11,2.01E+11,17.32,0,0,356,9.692,95.15,0,2.34,19,25.6901,-29,-39.1699
2.01E+11,2.01E+11,17.07,0,0,353,9.54,95.12,0,2.36,21,28.3944,-21,-28.3644
2.01E+11,2.01E+11,16.93,0,0,351,9.841,95.11,0,2.48,20,27.0423,-23,-31.0658
2.01E+11,2.01E+11,16.67,0,0,354,9.491,95.12,0,2.18,14,18.9296,-19,-25.663
2.01E+11,2.01E+11,16.22,0,0,354,8.854,95.11,0,2,17,22.9859,-23,-31.0658
2.01E+11,2.01E+11,15.93,0,0,349,8.51,95.07,0,2.35,20,27.0423,-23,-31.0658
2.01E+11,2.01E+11,15.5,0,0,341,7.927,95.04,0,2.63,18,24.338,-24,-32.4164
2.01E+11,2.01E+11,15.18,0,0,337,7.421,95.07,0,1.97,14,18.9296,-19,-25.663
2.01E+11,2.01E+11,14.63,0,0,335,6.829,95.12,0,1.59,8,10.8169,-15,-20.2603
2.01E+11,2.01E+11,14.17,0,0,341,6.306,95.12,0,1.75,11,14.8732,-13,-17.5589
2.01E+11,2.01E+11,13.96,0,0,344,6.061,95.13,0,1.67,13,17.5775,-15,-20.2603
2.01E+11,2.01E+11,13.95,0,0,349,6.216,95.16,0,2.16,18,24.338,-19,-25.663
2.01E+11,2.01E+11,14.15,0.0423432,0,349,6.459,95.16,0,2.48,19,25.6901,-18,-24.3123
2.01E+11,2.01E+11,14.19,86.7055,11,346,6.637,95.17,0,2.42,18,24.338,-19,-25.663
2.01E+11,2.01E+11,14.59,250.61,45,349,6.978,95.23,0,1.87,22,29.7465,-9,-12.1562
